trialnum	subject	session	part	condition	basicShape	numObjects	speed	motionRule	trialKind	staircaseIndex	staircaseWithinCondition	stairKey	stairStartSpeed	stairValue	initialAngle	initialOtherAngle	cueFrames	timingCheckFrames	correct	trialDurTotal	numTargets	whichIsTarget	reversal_count	timingBlips	numLongFramesAfterFixation	numLongFramesAfterCue	reversal_0	reversal_1	reversal_2	reversal_3	reversal_4	reversal_5	reversal_6	reversal_7	reversal_8	reversal_9
15	temp	1	Part1	near_displaced	circle	2	1.8	standard	staircase	2	stair2	Part1|near_displaced|standard|stair2	1.8	1.1000000000000003	2.1752	5.3167	120	120	1	5.633	1	0	2	285	114	171	2.0621	3.8572	-999	-999	-999	-999	-999	-999	-999	-999
16	temp	1	Part1	centred	circle	2	0.7000000000000002	standard	staircase	1	stair1	Part1|centred|standard|stair1	0.7	2.2	2.0929	5.2344	120	120	1	5.499	1	0	2	300	120	180	2.873	3.5137	-999	-999	-999	-999	-999	-999	-999	-999
17	temp	1	Part1	far_displaced	circle	2	0.7000000000000002	standard	staircase	1	stair1	Part1|far_displaced|standard|stair1	0.7	2.2	2.1374	5.2789	120	120	1	5.5	1	0	2	293	120	173	2.3023	4.1573	-999	-999	-999	-999	-999	-999	-999	-999
18	temp	1	Part1	near_displaced	circle	2	0.7000000000000002	standard	staircase	1	stair1	Part1|near_displaced|standard|stair1	0.7	2.2	0.1266	3.2682	120	120	1	5.516	1	0	2	319	120	199	2.3926	4.0263	-999	-999	-999	-999	-999	-999	-999	-999
19	temp	1	Part1	far_displaced	circle	2	1.0000000000000002	varying	staircase	1	stair1	Part1|far_displaced|varying|stair1	0.7	1.9000000000000001	2.1599	5.3015	120	120	1	11.133	1	0	3	296	111	185	1.888	3.2279	4.7721	-999	-999	-999	-999	-999	-999	-999
20	temp	1	Part1	far_displaced	circle	2	1.8	standard	staircase	2	stair2	Part1|far_displaced|standard|stair2	1.8	1.1000000000000003	3.1165	6.2581	120	120	1	5.612	1	0	2	267	103	164	3.143	3.9331	-999	-999	-999	-999	-999	-999	-999	-999
21	temp	1	Part1	far_displaced	circle	2	0.2	varying	attention_check	0	n/a	-999	-999	-999	3.5611	0.4195	120	120	1	7.617	1	0	3	292	105	187	2.3239	3.1426	3.9732	-999	-999	-999	-999	-999	-999	-999
22	temp	1	Part1	near_displaced	circle	2	1.8	standard	staircase	2	stair2	Part1|near_displaced|standard|stair2	1.8	1.1000000000000003	3.5736	0.432	120	120	1	5.941	1	0	2	292	110	182	2.3232	3.843	-999	-999	-999	-999	-999	-999	-999	-999
23	temp	1	Part1	near_displaced	circle	2	0.7000000000000002	standard	staircase	1	stair1	Part1|near_displaced|standard|stair1	0.7	2.2	3.6204	0.4788	120	120	1	6.242	1	0	4	270	120	150	1.7314	2.643	3.2509	4.0308	-999	-999	-999	-999	-999	-999
24	temp	1	Part1	near_displaced	circle	2	1.8	varying	staircase	2	stair2	Part1|near_displaced|varying|stair2	1.8	1.1000000000000003	5.7408	2.5992	120	120	1	5.662	1	0	2	280	101	179	3.0699	4.5288	-999	-999	-999	-999	-999	-999	-999	-999
25	temp	1	Part1	near_displaced	circle	2	0.7000000000000002	varying	staircase	1	stair1	Part1|near_displaced|varying|stair1	0.7	2.2	3.6961	0.5545	120	120	1	5.616	1	0	3	289	118	171	1.7063	3.3332	4.8642	-999	-999	-999	-999	-999	-999	-999
26	temp	1	Part1	near_displaced	circle	2	1.8	varying	staircase	2	stair2	Part1|near_displaced|varying|stair2	1.8	1.1000000000000003	3.4292	0.2876	120	120	1	5.566	1	0	3	268	104	164	2.4205	3.42	4.2739	-999	-999	-999	-999	-999	-999	-999
27	temp	1	Part1	near_displaced	circle	2	1.0000000000000002	varying	staircase	1	stair1	Part1|near_displaced|varying|stair1	0.7	1.9000000000000001	5.9929	2.8513	120	120	1	5.6	1	0	3	260	99	161	1.8821	2.609	4.6013	-999	-999	-999	-999	-999	-999	-999
28	temp	1	Part1	near_displaced	circle	2	1.8	standard	staircase	2	stair2	Part1|near_displaced|standard|stair2	1.8	1.1000000000000003	5.906	2.7644	120	120	1	5.799	1	0	2	292	120	172	2.4575	4.2761	-999	-999	-999	-999	-999	-999	-999	-999
29	temp	1	Part1	far_displaced	circle	2	0.7000000000000002	standard	staircase	1	stair1	Part1|far_displaced|standard|stair1	0.7	2.2	2.3846	5.5262	120	120	1	5.617	1	0	3	319	120	199	2.8837	3.3898	5.3252	-999	-999	-999	-999	-999	-999	-999
30	temp	1	Part1	near_displaced	circle	2	1.0000000000000002	standard	staircase	1	stair1	Part1|near_displaced|standard|stair1	0.7	1.9000000000000001	1.5944	4.736	120	120	1	5.616	1	0	2	318	120	198	2.9185	4.3539	-999	-999	-999	-999	-999	-999	-999	-999
31	temp	1	Part1	far_displaced	circle	2	1.8	standard	staircase	2	stair2	Part1|far_displaced|standard|stair2	1.8	1.1000000000000003	5.9352	2.7936	120	120	1	5.65	1	0	3	304	107	197	1.937	2.7402	4.3312	-999	-999	-999	-999	-999	-999	-999
32	temp	1	Part1	far_displaced	circle	2	0.2	standard	attention_check	0	n/a	-999	-999	-999	2.1647	5.3063	120	120	1	5.683	1	0	2	269	102	167	2.9342	4.1581	-999	-999	-999	-999	-999	-999	-999	-999
33	temp	1	Part1	near_displaced	circle	2	2.1	standard	staircase	2	stair2	Part1|near_displaced|standard|stair2	1.8	0.8000000000000003	0.9623	4.1039	120	120	1	5.716	1	0	2	315	120	195	2.5243	3.6002	-999	-999	-999	-999	-999	-999	-999	-999
34	temp	1	Part1	centred	circle	2	1.8	standard	staircase	2	stair2	Part1|centred|standard|stair2	1.8	1.1000000000000003	0.0165	3.1581	120	120	1	5.683	1	0	2	287	114	173	2.2022	3.5264	-999	-999	-999	-999	-999	-999	-999	-999
35	temp	1	Part1	far_displaced	circle	2	1.0000000000000002	standard	staircase	1	stair1	Part1|far_displaced|standard|stair1	0.7	1.9000000000000001	2.3948	5.5364	120	120	1	5.683	1	0	3	291	115	176	2.1196	2.7505	3.6668	-999	-999	-999	-999	-999	-999	-999
36	temp	1	Part1	near_displaced	circle	2	2.1	varying	staircase	2	stair2	Part1|near_displaced|varying|stair2	1.8	0.8000000000000003	5.7505	2.6089	120	120	1	5.749	1	0	2	319	120	199	3.0094	4.3419	-999	-999	-999	-999	-999	-999	-999	-999
37	temp	1	Part1	near_displaced	circle	2	1.0000000000000002	standard	staircase	1	stair1	Part1|near_displaced|standard|stair1	0.7	1.9000000000000001	0.5651	3.7067	120	120	1	5.716	1	0	3	298	103	195	2.0836	3.1706	4.1859	-999	-999	-999	-999	-999	-999	-999
38	temp	1	Part1	far_displaced	circle	2	2.1	varying	staircase	2	stair2	Part1|far_displaced|varying|stair2	1.8	0.8000000000000003	3.3701	0.2285	120	120	1	5.699	1	0	3	308	113	195	2.0415	3.0018	4.1871	-999	-999	-999	-999	-999	-999	-999
39	temp	1	Part1	far_displaced	circle	2	2.1	standard	staircase	2	stair2	Part1|far_displaced|standard|stair2	1.8	0.8000000000000003	4.1329	0.9914	120	120	1	5.85	1	0	2	286	117	169	2.3079	4.1988	-999	-999	-999	-999	-999	-999	-999	-999
40	temp	1	Part1	far_displaced	circle	2	1.0000000000000002	varying	staircase	1	stair1	Part1|far_displaced|varying|stair1	0.7	1.9000000000000001	4.8311	1.6895	120	120	1	5.716	1	0	3	272	112	160	2.4914	3.1919	4.5067	-999	-999	-999	-999	-999	-999	-999
41	temp	1	Part1	far_displaced	circle	2	2.1	varying	staircase	2	stair2	Part1|far_displaced|varying|stair2	1.8	0.8000000000000003	6.0801	2.9385	120	120	1	5.75	1	0	2	310	116	194	2.7889	3.9352	-999	-999	-999	-999	-999	-999	-999	-999
42	temp	1	Part1	near_displaced	circle	2	2.1	standard	staircase	2	stair2	Part1|near_displaced|standard|stair2	1.8	0.8000000000000003	1.0705	4.2121	120	120	1	5.799	1	0	2	309	116	193	2.9099	3.5511	-999	-999	-999	-999	-999	-999	-999	-999
43	temp	1	Part1	far_displaced	circle	2	0.2	varying	attention_check	0	n/a	-999	-999	-999	3.5565	0.4149	120	120	1	5.766	1	0	2	292	109	183	2.5269	4.5168	-999	-999	-999	-999	-999	-999	-999	-999
44	temp	1	Part1	far_displaced	circle	2	1.0000000000000002	standard	staircase	1	stair1	Part1|far_displaced|standard|stair1	0.7	1.9000000000000001	5.6732	2.5316	120	120	1	5.749	1	0	3	318	119	199	2.0424	3.1744	5.0397	-999	-999	-999	-999	-999	-999	-999
45	temp	1	Part1	near_displaced	circle	2	1.0000000000000002	standard	staircase	1	stair1	Part1|near_displaced|standard|stair1	0.7	1.9000000000000001	0.3926	3.5342	120	120	1	6.483	1	0	3	280	106	174	2.2173	3.1261	5.0583	-999	-999	-999	-999	-999	-999	-999
46	temp	1	Part1	near_displaced	circle	2	1.0000000000000002	varying	staircase	1	stair1	Part1|near_displaced|varying|stair1	0.7	1.9000000000000001	1.2241	4.3657	120	120	1	5.85	1	0	2	297	114	183	2.1788	4.0324	-999	-999	-999	-999	-999	-999	-999	-999
47	temp	1	Part1	far_displaced	circle	2	1.0000000000000002	varying	staircase	1	stair1	Part1|far_displaced|varying|stair1	0.7	1.9000000000000001	1.6654	4.807	120	120	1	5.915	1	0	2	305	106	199	2.8478	3.9682	-999	-999	-999	-999	-999	-999	-999	-999
48	temp	1	Part1	far_displaced	circle	2	2.1	varying	staircase	2	stair2	Part1|far_displaced|varying|stair2	1.8	0.8000000000000003	5.6893	2.5477	120	120	1	5.932	1	0	2	319	120	199	1.8463	3.8368	-999	-999	-999	-999	-999	-999	-999	-999
49	temp	1	Part1	centred	circle	2	0.7000000000000002	standard	staircase	1	stair1	Part1|centred|standard|stair1	0.7	2.2	3.969	0.8274	120	120	1	5.833	1	0	2	319	120	199	2.7783	3.6292	-999	-999	-999	-999	-999	-999	-999	-999
50	temp	1	Part1	near_displaced	circle	2	2.1	standard	staircase	2	stair2	Part1|near_displaced|standard|stair2	1.8	0.8000000000000003	3.7212	0.5796	120	120	1	5.816	1	0	2	319	120	199	2.5423	3.6806	-999	-999	-999	-999	-999	-999	-999	-999
51	temp	1	Part1	far_displaced	circle	2	2.1	standard	staircase	2	stair2	Part1|far_displaced|standard|stair2	1.8	0.8000000000000003	5.0871	1.9455	120	120	1	5.883	1	0	3	318	119	199	2.3217	3.1043	3.9528	-999	-999	-999	-999	-999	-999	-999
52	temp	1	Part1	near_displaced	circle	2	1.3000000000000003	standard	staircase	1	stair1	Part1|near_displaced|standard|stair1	0.7	1.6	5.5989	2.4573	120	120	1	5.833	1	0	3	318	120	198	2.3539	3.2515	3.8638	-999	-999	-999	-999	-999	-999	-999
53	temp	1	Part1	near_displaced	circle	2	2.2	standard	staircase	2	stair2	Part1|near_displaced|standard|stair2	1.8	0.7	2.1211	5.2627	120	120	1	5.849	1	0	2	316	120	196	1.8499	3.6052	-999	-999	-999	-999	-999	-999	-999	-999
54	temp	1	Part1	far_displaced	circle	2	0.2	standard	attention_check	0	n/a	-999	-999	-999	2.9003	6.0419	120	120	1	5.883	1	0	3	317	119	198	1.8334	3.4312	4.8315	-999	-999	-999	-999	-999	-999	-999
55	temp	1	Part1	near_displaced	circle	2	1.3000000000000003	standard	staircase	1	stair1	Part1|near_displaced|standard|stair1	0.7	1.6	4.4122	1.2707	120	120	1	5.85	1	0	2	319	120	199	2.5715	3.5535	-999	-999	-999	-999	-999	-999	-999	-999
56	temp	1	Part1	centred	circle	2	1.8	standard	staircase	2	stair2	Part1|centred|standard|stair2	1.8	1.1000000000000003	3.1507	0.0091	120	120	1	5.967	1	0	2	319	120	199	2.7661	4.582	-999	-999	-999	-999	-999	-999	-999	-999
57	temp	1	Part1	near_displaced	circle	2	2.2	standard	staircase	2	stair2	Part1|near_displaced|standard|stair2	1.8	0.7	1.61	4.7516	120	120	1	5.866	1	0	2	319	120	199	2.1043	4.0493	-999	-999	-999	-999	-999	-999	-999	-999
58	temp	1	Part1	near_displaced	circle	2	2.1	varying	staircase	2	stair2	Part1|near_displaced|varying|stair2	1.8	0.8000000000000003	0.2272	3.3688	120	120	1	6.016	1	0	2	319	120	199	1.8648	3.789	-999	-999	-999	-999	-999	-999	-999	-999
59	temp	1	Part1	near_displaced	circle	2	1.3000000000000003	standard	staircase	1	stair1	Part1|near_displaced|standard|stair1	0.7	1.6	2.2666	5.4081	120	120	1	6.015	1	0	2	310	120	190	3.1771	3.8652	-999	-999	-999	-999	-999	-999	-999	-999
60	temp	1	Part1	centred	circle	2	1.0000000000000002	standard	staircase	1	stair1	Part1|centred|standard|stair1	0.7	1.9000000000000001	0.9829	4.1245	120	120	1	5.983	1	0	2	315	119	196	1.836	3.5601	-999	-999	-999	-999	-999	-999	-999	-999
61	temp	1	Part1	far_displaced	circle	2	1.3000000000000003	varying	staircase	1	stair1	Part1|far_displaced|varying|stair1	0.7	1.6	0.0223	3.1639	120	120	1	6.0	1	0	2	316	119	197	2.8405	4.6577	-999	-999	-999	-999	-999	-999	-999	-999
62	temp	1	Part1	near_displaced	circle	2	1.0000000000000002	varying	staircase	1	stair1	Part1|near_displaced|varying|stair1	0.7	1.9000000000000001	1.618	4.7596	120	120	1	5.965	1	0	2	293	100	193	2.9417	4.3025	-999	-999	-999	-999	-999	-999	-999	-999
63	temp	1	Part1	centred	circle	2	2.1	standard	staircase	2	stair2	Part1|centred|standard|stair2	1.8	0.8000000000000003	0.7286	3.8702	120	120	1	5.949	1	0	3	274	116	158	2.0243	2.7977	4.1583	-999	-999	-999	-999	-999	-999	-999
64	temp	1	Part1	far_displaced	circle	2	1.0000000000000002	standard	staircase	1	stair1	Part1|far_displaced|standard|stair1	0.7	1.9000000000000001	0.2294	3.371	120	120	1	6.116	1	0	2	314	119	195	2.7243	4.4525	-999	-999	-999	-999	-999	-999	-999	-999
65	temp	1	Part1	far_displaced	circle	2	0.2	varying	attention_check	0	n/a	-999	-999	-999	0.1132	3.2548	120	120	1	5.966	1	0	2	292	120	172	3.0693	4.397	-999	-999	-999	-999	-999	-999	-999	-999
66	temp	1	Part1	far_displaced	circle	2	2.2	varying	staircase	2	stair2	Part1|far_displaced|varying|stair2	1.8	0.7	4.0253	0.8837	120	120	1	5.983	1	0	3	303	120	183	2.0038	2.8879	3.5219	-999	-999	-999	-999	-999	-999	-999
67	temp	1	Part1	near_displaced	circle	2	2.1	varying	staircase	2	stair2	Part1|near_displaced|varying|stair2	1.8	0.8000000000000003	0.5716	3.7132	120	120	1	6.177	1	0	2	292	120	172	2.4014	3.8631	-999	-999	-999	-999	-999	-999	-999	-999
68	temp	1	Part1	centred	circle	2	1.0000000000000002	standard	staircase	1	stair1	Part1|centred|standard|stair1	0.7	1.9000000000000001	4.4676	1.326	120	120	1	6.67	1	0	3	279	107	172	2.0241	3.4792	4.6766	-999	-999	-999	-999	-999	-999	-999
69	temp	1	Part1	centred	circle	2	2.1	standard	staircase	2	stair2	Part1|centred|standard|stair2	1.8	0.8000000000000003	4.8835	1.7419	120	120	1	6.145	1	0	2	319	120	199	2.8564	4.1662	-999	-999	-999	-999	-999	-999	-999	-999
70	temp	1	Part1	far_displaced	circle	2	2.1	standard	staircase	2	stair2	Part1|far_displaced|standard|stair2	1.8	0.8000000000000003	2.9513	6.0929	120	120	1	6.016	1	0	2	310	120	190	2.5063	3.5625	-999	-999	-999	-999	-999	-999	-999	-999
71	temp	1	Part1	near_displaced	circle	2	2.2	standard	staircase	2	stair2	Part1|near_displaced|standard|stair2	1.8	0.7	4.2304	1.0889	120	120	1	6.05	1	0	2	295	120	175	2.252	3.7185	-999	-999	-999	-999	-999	-999	-999	-999
72	temp	1	Part1	far_displaced	circle	2	1.3000000000000003	standard	staircase	1	stair1	Part1|far_displaced|standard|stair1	0.7	1.6	1.1335	4.2751	120	120	1	6.2	1	0	3	317	119	198	2.1101	2.6103	3.7231	-999	-999	-999	-999	-999	-999	-999
73	temp	1	Part1	far_displaced	circle	2	1.3000000000000003	varying	staircase	1	stair1	Part1|far_displaced|varying|stair1	0.7	1.6	1.1163	4.2579	120	120	1	6.05	1	0	2	319	120	199	2.4647	4.0124	-999	-999	-999	-999	-999	-999	-999	-999
74	temp	1	Part1	near_displaced	circle	2	1.3000000000000003	varying	staircase	1	stair1	Part1|near_displaced|varying|stair1	0.7	1.6	4.5186	1.377	120	120	1	6.083	1	0	2	318	120	198	1.8202	3.5702	-999	-999	-999	-999	-999	-999	-999	-999
75	temp	1	Part1	centred	circle	2	1.0000000000000002	standard	staircase	1	stair1	Part1|centred|standard|stair1	0.7	1.9000000000000001	1.0551	4.1967	120	120	1	6.082	1	0	2	319	120	199	2.5288	4.0925	-999	-999	-999	-999	-999	-999	-999	-999
76	temp	1	Part1	near_displaced	circle	2	0.2	standard	attention_check	0	n/a	-999	-999	-999	4.613	1.4714	120	120	1	6.05	1	0	2	319	120	199	1.8204	3.6399	-999	-999	-999	-999	-999	-999	-999	-999
77	temp	1	Part1	centred	circle	2	2.1	standard	staircase	2	stair2	Part1|centred|standard|stair2	1.8	0.8000000000000003	2.0142	5.1558	120	120	1	6.116	1	0	2	311	120	191	2.6878	3.9376	-999	-999	-999	-999	-999	-999	-999	-999
78	temp	1	Part1	centred	circle	2	1.3000000000000003	standard	staircase	1	stair1	Part1|centred|standard|stair1	0.7	1.6	6.1238	2.9822	120	120	1	6.099	1	0	3	296	120	176	2.1058	2.6306	4.2105	-999	-999	-999	-999	-999	-999	-999
79	temp	1	Part1	far_displaced	circle	2	2.2	standard	staircase	2	stair2	Part1|far_displaced|standard|stair2	1.8	0.7	0.5724	3.714	120	120	1	6.2	1	0	2	319	120	199	3.0211	4.769	-999	-999	-999	-999	-999	-999	-999	-999
80	temp	1	Part1	near_displaced	circle	2	2.2	varying	staircase	2	stair2	Part1|near_displaced|varying|stair2	1.8	0.7	0.9248	4.0664	120	120	1	6.083	1	0	2	319	120	199	2.1386	3.6555	-999	-999	-999	-999	-999	-999	-999	-999
81	temp	1	Part1	centred	circle	2	2.2	standard	staircase	2	stair2	Part1|centred|standard|stair2	1.8	0.7	5.7869	2.6453	120	120	1	6.166	1	0	2	305	107	198	1.8583	3.6502	-999	-999	-999	-999	-999	-999	-999	-999
82	temp	1	Part1	near_displaced	circle	2	1.6000000000000003	standard	staircase	1	stair1	Part1|near_displaced|standard|stair1	0.7	1.3	5.6853	2.5437	120	120	1	6.166	1	0	3	301	120	181	2.3662	3.2946	4.2433	-999	-999	-999	-999	-999	-999	-999
83	temp	1	Part1	centred	circle	2	1.3000000000000003	standard	staircase	1	stair1	Part1|centred|standard|stair1	0.7	1.6	2.8599	6.0015	120	120	1	6.216	1	0	2	295	119	176	2.91	3.5568	-999	-999	-999	-999	-999	-999	-999	-999
84	temp	1	Part1	far_displaced	circle	2	2.2	varying	staircase	2	stair2	Part1|far_displaced|varying|stair2	1.8	0.7	3.4864	0.3448	120	120	1	6.352	1	0	2	304	105	199	2.6606	4.4272	-999	-999	-999	-999	-999	-999	-999	-999
85	temp	1	Part1	centred	circle	2	2.2	standard	staircase	2	stair2	Part1|centred|standard|stair2	1.8	0.7	0.9784	4.12	120	120	1	6.345	1	0	2	318	120	198	2.2417	4.0906	-999	-999	-999	-999	-999	-999	-999	-999
86	temp	1	Part1	far_displaced	circle	2	1.3000000000000003	standard	staircase	1	stair1	Part1|far_displaced|standard|stair1	0.7	1.6	3.8297	0.6881	120	120	1	6.199	1	0	2	318	119	199	3.1817	4.0227	-999	-999	-999	-999	-999	-999	-999	-999
87	temp	1	Part1	near_displaced	circle	2	0.2	varying	attention_check	0	n/a	-999	-999	-999	2.6873	5.8289	120	120	1	6.183	1	0	3	318	120	198	2.0626	2.5865	4.4579	-999	-999	-999	-999	-999	-999	-999
88	temp	1	Part1	near_displaced	circle	2	2.2	standard	staircase	2	stair2	Part1|near_displaced|standard|stair2	1.8	0.7	6.0532	2.9116	120	120	1	6.45	1	0	2	303	115	188	3.163	5.1025	-999	-999	-999	-999	-999	-999	-999	-999
89	temp	1	Part1	near_displaced	circle	2	1.3000000000000003	varying	staircase	1	stair1	Part1|near_displaced|varying|stair1	0.7	1.6	2.9646	6.1062	120	120	1	6.216	1	0	3	255	96	159	2.7474	3.2886	4.8087	-999	-999	-999	-999	-999	-999	-999
90	temp	1	Part1	near_displaced	circle	2	2.2	varying	staircase	2	stair2	Part1|near_displaced|varying|stair2	1.8	0.7	3.2262	0.0846	120	120	1	6.2	1	0	2	281	119	162	3.0974	3.7264	-999	-999	-999	-999	-999	-999	-999	-999
91	temp	1	Part1	near_displaced	circle	2	1.6000000000000003	standard	staircase	1	stair1	Part1|near_displaced|standard|stair1	0.7	1.3	0.228	3.3695	120	120	1	6.233	1	0	3	293	98	195	2.5399	3.2607	4.8039	-999	-999	-999	-999	-999	-999	-999
92	temp	1	Part1	centred	circle	2	1.3000000000000003	standard	staircase	1	stair1	Part1|centred|standard|stair1	0.7	1.6	2.8781	6.0197	120	120	1	6.867	1	0	3	310	118	192	1.7079	2.9325	4.9251	-999	-999	-999	-999	-999	-999	-999
93	temp	1	Part1	near_displaced	circle	2	2.2	standard	staircase	2	stair2	Part1|near_displaced|standard|stair2	1.8	0.7	5.1426	2.0011	120	120	1	6.412	1	0	3	319	120	199	2.0261	3.0244	4.3733	-999	-999	-999	-999	-999	-999	-999
94	temp	1	Part1	near_displaced	circle	2	1.6000000000000003	standard	staircase	1	stair1	Part1|near_displaced|standard|stair1	0.7	1.3	1.4463	4.5879	120	120	1	6.232	1	0	2	268	103	165	2.0338	3.6692	-999	-999	-999	-999	-999	-999	-999	-999
95	temp	1	Part1	near_displaced	circle	2	1.3000000000000003	varying	staircase	1	stair1	Part1|near_displaced|varying|stair1	0.7	1.6	2.5663	5.7079	120	120	1	6.25	1	0	2	319	120	199	2.4994	4.2918	-999	-999	-999	-999	-999	-999	-999	-999
96	temp	1	Part1	centred	circle	2	2.2	standard	staircase	2	stair2	Part1|centred|standard|stair2	1.8	0.7	3.8533	0.7117	120	120	1	6.283	1	0	2	319	120	199	2.5634	4.2673	-999	-999	-999	-999	-999	-999	-999	-999
97	temp	1	Part1	far_displaced	circle	2	1.3000000000000003	varying	staircase	1	stair1	Part1|far_displaced|varying|stair1	0.7	1.6	5.3399	2.1983	120	120	1	6.316	1	0	3	315	118	197	1.9956	3.1422	4.0027	-999	-999	-999	-999	-999	-999	-999
98	temp	1	Part1	far_displaced	circle	2	0.2	varying	attention_check	0	n/a	-999	-999	-999	3.62	0.4784	120	120	1	6.383	1	0	3	318	120	198	2.6564	3.2415	4.2977	-999	-999	-999	-999	-999	-999	-999
99	temp	1	Part1	near_displaced	circle	2	2.2	varying	staircase	2	stair2	Part1|near_displaced|varying|stair2	1.8	0.7	3.0265	6.1681	120	120	1	6.3	1	0	3	273	110	163	1.7884	2.8135	4.7132	-999	-999	-999	-999	-999	-999	-999
100	temp	1	Part1	far_displaced	circle	2	2.2	varying	staircase	2	stair2	Part1|far_displaced|varying|stair2	1.8	0.7	4.5995	1.4579	120	120	1	6.367	1	0	3	318	119	199	2.6711	3.4572	4.8633	-999	-999	-999	-999	-999	-999	-999
101	temp	1	Part1	near_displaced	circle	2	1.6000000000000003	varying	staircase	1	stair1	Part1|near_displaced|varying|stair1	0.7	1.3	0.556	3.6975	120	120	1	6.35	1	0	2	279	116	163	2.0931	3.9603	-999	-999	-999	-999	-999	-999	-999	-999
