trialnum	subject	session	part	condition	basicShape	numObjects	speed	motionRule	trialKind	staircaseIndex	staircaseWithinCondition	stairKey	stairStartSpeed	stairValue	initialAngle	initialOtherAngle	cueFrames	timingCheckFrames	correct	trialDurTotal	numTargets	whichIsTarget	reversal_count	timingBlips	numLongFramesAfterFixation	numLongFramesAfterCue	reversal_0	reversal_1	reversal_2	reversal_3	reversal_4	reversal_5	reversal_6	reversal_7	reversal_8	reversal_9
10	temp	1	Part1	near_displaced	circle	2	2.1	varying	staircase	2	stair2	Part1|near_displaced|varying|stair2	1.8	1.6	5.657	2.5154	120	120	1	6.083	1	0	2	302	119	183	3.0391	3.7942	-999	-999	-999	-999	-999	-999	-999	-999
11	temp	1	Part1	centred	circle	2	0.2	standard	attention_check	0	n/a	-999	-999	-999	5.5464	2.4049	120	120	1	6.515	1	0	2	268	108	160	2.8322	4.6666	-999	-999	-999	-999	-999	-999	-999	-999
12	temp	1	Part1	far_displaced	circle	2	1.5	standard	staircase	1	stair1	Part1|far_displaced|standard|stair1	0.7	2.2	5.9755	2.8339	120	120	1	6.649	1	0	2	272	111	161	2.6704	3.7877	-999	-999	-999	-999	-999	-999	-999	-999
13	temp	1	Part1	near_displaced	circle	2	1.8	varying	staircase	1	stair1	Part1|near_displaced|varying|stair1	0.7	1.9000000000000001	3.1061	6.2476	120	120	1	6.017	1	0	4	284	111	173	1.955	2.8373	3.3455	4.1703	-999	-999	-999	-999	-999	-999
14	temp	1	Part1	far_displaced	circle	2	1.5	standard	staircase	2	stair2	Part1|far_displaced|standard|stair2	1.8	2.2	0.4302	3.5718	120	120	1	6.8	1	0	3	264	113	151	2.2032	2.7253	4.1774	-999	-999	-999	-999	-999	-999	-999
15	temp	1	Part1	far_displaced	circle	2	1.8	varying	staircase	2	stair2	Part1|far_displaced|varying|stair2	1.8	1.9000000000000001	5.8594	2.7178	120	120	0	5.867	1	0	2	270	113	157	2.7743	4.2217	-999	-999	-999	-999	-999	-999	-999	-999
16	temp	1	Part1	near_displaced	circle	2	2.2	varying	staircase	2	stair2	Part1|near_displaced|varying|stair2	1.8	1.5	5.9997	2.8581	120	120	1	5.616	1	0	3	293	114	179	1.7799	3.0791	3.5948	-999	-999	-999	-999	-999	-999	-999
17	temp	1	Part1	near_displaced	circle	2	2.1	standard	staircase	2	stair2	Part1|near_displaced|standard|stair2	1.8	1.6	4.527	1.3854	120	120	0	7.066	1	0	2	319	120	199	3.1581	4.8495	-999	-999	-999	-999	-999	-999	-999	-999
18	temp	1	Part1	far_displaced	circle	2	1.5	varying	staircase	1	stair1	Part1|far_displaced|varying|stair1	0.7	2.2	5.246	2.1044	120	120	0	7.082	1	0	2	319	120	199	3.0015	4.3103	-999	-999	-999	-999	-999	-999	-999	-999
19	temp	1	Part1	far_displaced	circle	2	1.8	standard	staircase	1	stair1	Part1|far_displaced|standard|stair1	0.7	1.9000000000000001	0.8256	3.9672	120	120	1	7.132	1	0	2	318	120	198	3.1433	3.813	-999	-999	-999	-999	-999	-999	-999	-999
20	temp	1	Part1	near_displaced	circle	2	2.1	varying	staircase	1	stair1	Part1|near_displaced|varying|stair1	0.7	1.6	3.1966	0.055	120	120	1	7.499	1	0	2	313	120	193	3.0695	4.4871	-999	-999	-999	-999	-999	-999	-999	-999
21	temp	1	Part1	near_displaced	circle	2	0.2	varying	attention_check	0	n/a	-999	-999	-999	2.4875	5.6291	120	120	1	7.216	1	0	3	310	120	190	2.3276	3.4668	5.2394	-999	-999	-999	-999	-999	-999	-999
22	temp	1	Part1	near_displaced	circle	2	1.8	standard	staircase	1	stair1	Part1|near_displaced|standard|stair1	0.7	1.9000000000000001	1.8138	4.9554	120	120	1	7.1	1	0	3	318	120	198	2.1891	2.9709	4.655	-999	-999	-999	-999	-999	-999	-999
23	temp	1	Part1	centred	circle	2	1.8	standard	staircase	2	stair2	Part1|centred|standard|stair2	1.8	1.9000000000000001	3.0955	6.2371	120	120	1	7.866	1	0	2	269	110	159	2.5114	4.1862	-999	-999	-999	-999	-999	-999	-999	-999
24	temp	1	Part1	far_displaced	circle	2	1.5	varying	staircase	2	stair2	Part1|far_displaced|varying|stair2	1.8	2.2	5.8498	2.7082	120	120	0	6.566	1	0	2	296	111	185	2.7147	3.6752	-999	-999	-999	-999	-999	-999	-999	-999
25	temp	1	Part1	near_displaced	circle	2	2.2	varying	staircase	2	stair2	Part1|near_displaced|varying|stair2	1.8	1.5	4.7246	1.5831	120	120	0	6.431	1	0	2	299	120	179	2.5754	4.0068	-999	-999	-999	-999	-999	-999	-999	-999
26	temp	1	Part1	far_displaced	circle	2	1.5	varying	staircase	1	stair1	Part1|far_displaced|varying|stair1	0.7	2.2	1.5512	4.6928	120	120	0	6.433	1	0	2	318	120	198	3.0567	3.8143	-999	-999	-999	-999	-999	-999	-999	-999
27	temp	1	Part1	far_displaced	circle	2	1.5	varying	staircase	2	stair2	Part1|far_displaced|varying|stair2	1.8	2.2	5.9432	2.8016	120	120	1	6.166	1	0	2	319	120	199	2.7146	4.0362	-999	-999	-999	-999	-999	-999	-999	-999
28	temp	1	Part1	near_displaced	circle	2	1.8	standard	staircase	2	stair2	Part1|near_displaced|standard|stair2	1.8	1.9000000000000001	3.4872	0.3456	120	120	1	6.316	1	0	2	275	104	171	2.6433	3.7231	-999	-999	-999	-999	-999	-999	-999	-999
29	temp	1	Part1	far_displaced	circle	2	1.8	standard	staircase	2	stair2	Part1|far_displaced|standard|stair2	1.8	1.9000000000000001	0.6997	3.8413	120	120	1	5.9	1	0	2	297	119	178	2.7019	4.0999	-999	-999	-999	-999	-999	-999	-999	-999
30	temp	1	Part1	far_displaced	circle	2	1.5	varying	staircase	1	stair1	Part1|far_displaced|varying|stair1	0.7	2.2	2.2642	5.4058	120	120	1	5.983	1	0	3	298	109	189	2.3595	2.9771	4.3908	-999	-999	-999	-999	-999	-999	-999
31	temp	1	Part1	centred	circle	2	1.5	standard	staircase	1	stair1	Part1|centred|standard|stair1	0.7	2.2	1.7617	4.9033	120	120	1	6.699	1	0	2	300	115	185	2.8982	4.4091	-999	-999	-999	-999	-999	-999	-999	-999
32	temp	1	Part1	far_displaced	circle	2	0.2	varying	attention_check	0	n/a	-999	-999	-999	5.7915	2.6499	120	120	1	5.866	1	0	3	318	120	198	1.7337	3.451	3.9525	-999	-999	-999	-999	-999	-999	-999
33	temp	1	Part1	far_displaced	circle	2	2.1	standard	staircase	1	stair1	Part1|far_displaced|standard|stair1	0.7	1.6	2.2771	5.4187	120	120	1	6.233	1	0	2	310	120	190	2.7329	4.6425	-999	-999	-999	-999	-999	-999	-999	-999
34	temp	1	Part1	near_displaced	circle	2	2.1	standard	staircase	1	stair1	Part1|near_displaced|standard|stair1	0.7	1.6	5.1419	2.0003	120	120	1	6.616	1	0	2	313	114	199	2.4107	3.8085	-999	-999	-999	-999	-999	-999	-999	-999
35	temp	1	Part1	near_displaced	circle	2	2.2	varying	staircase	1	stair1	Part1|near_displaced|varying|stair1	0.7	1.5	3.3604	0.2188	120	120	1	6.416	1	0	3	292	111	181	1.8505	3.1804	5.1297	-999	-999	-999	-999	-999	-999	-999
36	temp	1	Part1	near_displaced	circle	2	1.9000000000000001	varying	staircase	2	stair2	Part1|near_displaced|varying|stair2	1.8	1.8	4.0223	0.8807	120	120	1	6.216	1	0	2	312	120	192	3.1241	4.219	-999	-999	-999	-999	-999	-999	-999	-999
37	temp	1	Part1	centred	circle	2	2.1	standard	staircase	2	stair2	Part1|centred|standard|stair2	1.8	1.6	0.9132	4.0548	120	120	1	6.132	1	0	2	319	120	199	2.4643	4.2206	-999	-999	-999	-999	-999	-999	-999	-999
38	temp	1	Part1	near_displaced	circle	2	1.8	standard	staircase	2	stair2	Part1|near_displaced|standard|stair2	1.8	1.9000000000000001	1.4664	4.608	120	120	1	6.233	1	0	2	310	116	194	2.074	3.8546	-999	-999	-999	-999	-999	-999	-999	-999
39	temp	1	Part1	near_displaced	circle	2	2.2	varying	staircase	1	stair1	Part1|near_displaced|varying|stair1	0.7	1.5	4.1431	1.0015	120	120	1	6.283	1	0	3	319	120	199	1.8346	2.555	4.4496	-999	-999	-999	-999	-999	-999	-999
40	temp	1	Part1	far_displaced	circle	2	1.8	standard	staircase	2	stair2	Part1|far_displaced|standard|stair2	1.8	1.9000000000000001	4.8047	1.6631	120	120	1	6.5	1	0	3	318	120	198	2.3209	3.1317	4.1998	-999	-999	-999	-999	-999	-999	-999
41	temp	1	Part1	near_displaced	circle	2	2.2	standard	staircase	1	stair1	Part1|near_displaced|standard|stair1	0.7	1.5	6.0798	2.9382	120	120	1	7.866	1	0	2	295	116	179	2.3241	3.8997	-999	-999	-999	-999	-999	-999	-999	-999
42	temp	1	Part1	far_displaced	circle	2	2.2	standard	staircase	1	stair1	Part1|far_displaced|standard|stair1	0.7	1.5	4.5071	1.3655	120	120	1	7.216	1	0	2	319	120	199	1.7157	3.5615	-999	-999	-999	-999	-999	-999	-999	-999
43	temp	1	Part1	far_displaced	circle	2	0.2	standard	attention_check	0	n/a	-999	-999	-999	3.8891	0.7475	120	120	1	9.399	1	0	2	319	120	199	3.1318	3.9087	-999	-999	-999	-999	-999	-999	-999	-999
44	temp	1	Part1	near_displaced	circle	2	1.8	standard	staircase	2	stair2	Part1|near_displaced|standard|stair2	1.8	1.9000000000000001	2.2778	5.4194	120	120	1	7.432	1	0	2	319	120	199	2.0106	3.6503	-999	-999	-999	-999	-999	-999	-999	-999
45	temp	1	Part1	centred	circle	2	1.8	standard	staircase	1	stair1	Part1|centred|standard|stair1	0.7	1.9000000000000001	0.8006	3.9422	120	120	0	7.583	1	0	2	291	112	179	2.6148	4.3761	-999	-999	-999	-999	-999	-999	-999	-999
46	temp	1	Part1	far_displaced	circle	2	1.8	varying	staircase	2	stair2	Part1|far_displaced|varying|stair2	1.8	1.9000000000000001	0.6635	3.8051	120	120	0	7.549	1	0	2	305	106	199	2.992	4.3148	-999	-999	-999	-999	-999	-999	-999	-999
47	temp	1	Part1	far_displaced	circle	2	1.8	standard	staircase	2	stair2	Part1|far_displaced|standard|stair2	1.8	1.9000000000000001	0.5327	3.6742	120	120	1	7.266	1	0	2	319	120	199	2.8953	4.4292	-999	-999	-999	-999	-999	-999	-999	-999
48	temp	1	Part1	near_displaced	circle	2	2.2	standard	staircase	1	stair1	Part1|near_displaced|standard|stair1	0.7	1.5	2.7869	5.9285	120	120	1	8.083	1	0	3	319	120	199	2.7469	3.2979	3.8373	-999	-999	-999	-999	-999	-999	-999
49	temp	1	Part1	near_displaced	circle	2	2.0	standard	staircase	2	stair2	Part1|near_displaced|standard|stair2	1.8	1.7000000000000002	1.5096	4.6512	120	120	1	7.466	1	0	2	273	110	163	2.5587	4.5251	-999	-999	-999	-999	-999	-999	-999	-999
50	temp	1	Part1	near_displaced	circle	2	2.2	standard	staircase	1	stair1	Part1|near_displaced|standard|stair1	0.7	1.5	0.9656	4.1072	120	120	0	7.8	1	0	2	299	120	179	2.9257	3.5374	-999	-999	-999	-999	-999	-999	-999	-999
51	temp	1	Part1	far_displaced	circle	2	2.2	standard	staircase	1	stair1	Part1|far_displaced|standard|stair1	0.7	1.5	3.304	0.1624	120	120	1	7.782	1	0	2	318	119	199	2.8545	4.7204	-999	-999	-999	-999	-999	-999	-999	-999
52	temp	1	Part1	far_displaced	circle	2	2.1	standard	staircase	2	stair2	Part1|far_displaced|standard|stair2	1.8	1.6	2.0277	5.1693	120	120	0	8.016	1	0	3	319	120	199	1.7418	2.9246	4.326	-999	-999	-999	-999	-999	-999	-999
53	temp	1	Part1	near_displaced	circle	2	2.0	standard	staircase	2	stair2	Part1|near_displaced|standard|stair2	1.8	1.7000000000000002	5.3534	2.2118	120	120	1	7.833	1	0	3	300	120	180	2.3942	3.4818	5.1941	-999	-999	-999	-999	-999	-999	-999
54	temp	1	Part1	centred	circle	2	0.2	standard	attention_check	0	n/a	-999	-999	-999	4.0661	0.9245	120	120	1	8.616	1	0	2	311	114	197	2.3505	3.9766	-999	-999	-999	-999	-999	-999	-999	-999
55	temp	1	Part1	far_displaced	circle	2	1.5	varying	staircase	1	stair1	Part1|far_displaced|varying|stair1	0.7	2.2	1.8426	4.9842	120	120	1	7.033	1	0	2	316	118	198	2.7798	3.6149	-999	-999	-999	-999	-999	-999	-999	-999
56	temp	1	Part1	far_displaced	circle	2	2.2	standard	staircase	1	stair1	Part1|far_displaced|standard|stair1	0.7	1.5	4.5553	1.4138	120	120	0	8.316	1	0	2	290	112	178	2.9101	4.3064	-999	-999	-999	-999	-999	-999	-999	-999
57	temp	1	Part1	far_displaced	circle	2	1.9000000000000001	standard	staircase	2	stair2	Part1|far_displaced|standard|stair2	1.8	1.8	4.4318	1.2902	120	120	0	7.933	1	0	3	283	119	164	2.0339	3.476	5.1358	-999	-999	-999	-999	-999	-999	-999
58	temp	1	Part1	near_displaced	circle	2	1.9000000000000001	varying	staircase	2	stair2	Part1|near_displaced|varying|stair2	1.8	1.8	1.7748	4.9164	120	120	1	7.883	1	0	2	296	113	183	2.9477	4.6506	-999	-999	-999	-999	-999	-999	-999	-999
59	temp	1	Part1	centred	circle	2	2.2	standard	staircase	2	stair2	Part1|centred|standard|stair2	1.8	1.5	4.5813	1.4397	120	120	1	7.65	1	0	2	296	108	188	3.0234	4.2045	-999	-999	-999	-999	-999	-999	-999	-999
60	temp	1	Part1	near_displaced	circle	2	2.2	varying	staircase	1	stair1	Part1|near_displaced|varying|stair1	0.7	1.5	4.0703	0.9287	120	120	0	7.666	1	0	2	315	116	199	2.0116	3.7824	-999	-999	-999	-999	-999	-999	-999	-999
61	temp	1	Part1	far_displaced	circle	2	1.9000000000000001	standard	staircase	1	stair1	Part1|far_displaced|standard|stair1	0.7	1.8	0.9777	4.1193	120	120	0	8.265	1	0	2	275	108	167	2.6225	3.9697	-999	-999	-999	-999	-999	-999	-999	-999
62	temp	1	Part1	far_displaced	circle	2	1.6	varying	staircase	2	stair2	Part1|far_displaced|varying|stair2	1.8	2.1	1.1288	4.2704	120	120	1	8.049	1	0	3	304	120	184	2.2396	3.3458	3.9	-999	-999	-999	-999	-999	-999	-999
63	temp	1	Part1	near_displaced	circle	2	1.9000000000000001	standard	staircase	1	stair1	Part1|near_displaced|standard|stair1	0.7	1.8	0.1053	3.2469	120	120	0	7.397	1	0	2	277	113	164	3.051	4.9573	-999	-999	-999	-999	-999	-999	-999	-999
64	temp	1	Part1	near_displaced	circle	2	1.9000000000000001	varying	staircase	2	stair2	Part1|near_displaced|varying|stair2	1.8	1.8	5.4677	2.3261	120	120	1	7.733	1	0	2	318	119	199	2.606	4.5927	-999	-999	-999	-999	-999	-999	-999	-999
65	temp	1	Part1	far_displaced	circle	2	0.2	standard	attention_check	0	n/a	-999	-999	-999	1.7404	4.882	120	120	0	6.182	1	0	2	265	110	155	2.6747	4.1691	-999	-999	-999	-999	-999	-999	-999	-999
66	temp	1	Part1	centred	circle	2	1.5	standard	staircase	1	stair1	Part1|centred|standard|stair1	0.7	2.2	4.0681	0.9265	120	120	1	8.0	1	0	2	273	111	162	3.061	4.1586	-999	-999	-999	-999	-999	-999	-999	-999
67	temp	1	Part1	near_displaced	circle	2	2.0	standard	staircase	2	stair2	Part1|near_displaced|standard|stair2	1.8	1.7000000000000002	5.6324	2.4908	120	120	1	7.732	1	0	2	319	120	199	2.59	4.4141	-999	-999	-999	-999	-999	-999	-999	-999
68	temp	1	Part1	far_displaced	circle	2	1.7000000000000002	standard	staircase	2	stair2	Part1|far_displaced|standard|stair2	1.8	2.0	1.6456	4.7872	120	120	1	7.331	1	0	2	261	96	165	1.8591	3.5266	-999	-999	-999	-999	-999	-999	-999	-999
69	temp	1	Part1	near_displaced	circle	2	1.6	standard	staircase	1	stair1	Part1|near_displaced|standard|stair1	0.7	2.1	0.5831	3.7247	120	120	0	7.881	1	0	2	299	109	190	2.8152	4.005	-999	-999	-999	-999	-999	-999	-999	-999
70	temp	1	Part1	far_displaced	circle	2	1.5	varying	staircase	1	stair1	Part1|far_displaced|varying|stair1	0.7	2.2	0.4767	3.6183	120	120	1	6.532	1	0	2	319	120	199	2.2838	3.5335	-999	-999	-999	-999	-999	-999	-999	-999
71	temp	1	Part1	centred	circle	2	2.2	standard	staircase	2	stair2	Part1|centred|standard|stair2	1.8	1.5	5.7883	2.6467	120	120	1	6.599	1	0	4	314	120	194	1.7506	2.2554	3.4265	5.4065	-999	-999	-999	-999	-999	-999
72	temp	1	Part1	centred	circle	2	1.5	standard	staircase	1	stair1	Part1|centred|standard|stair1	0.7	2.2	4.9619	1.8203	120	120	1	6.999	1	0	2	279	116	163	2.6983	3.6772	-999	-999	-999	-999	-999	-999	-999	-999
73	temp	1	Part1	centred	circle	2	2.2	standard	staircase	2	stair2	Part1|centred|standard|stair2	1.8	1.5	3.8084	0.6668	120	120	0	7.415	1	0	2	319	120	199	1.8093	3.7892	-999	-999	-999	-999	-999	-999	-999	-999
74	temp	1	Part1	near_displaced	circle	2	2.2	standard	staircase	2	stair2	Part1|near_displaced|standard|stair2	1.8	1.5000000000000002	2.9827	6.1243	120	120	0	8.166	1	0	2	277	110	167	2.6809	4.1493	-999	-999	-999	-999	-999	-999	-999	-999
75	temp	1	Part1	near_displaced	circle	2	1.5	standard	staircase	1	stair1	Part1|near_displaced|standard|stair1	0.7	2.2	0.8341	3.9757	120	120	1	8.116	1	0	3	316	119	197	2.2124	3.1603	4.9572	-999	-999	-999	-999	-999	-999	-999
76	temp	1	Part1	far_displaced	circle	2	0.2	varying	attention_check	0	n/a	-999	-999	-999	4.8305	1.6889	120	120	1	7.233	1	0	2	285	120	165	2.1224	4.0122	-999	-999	-999	-999	-999	-999	-999	-999
77	temp	1	Part1	centred	circle	2	1.5	standard	staircase	1	stair1	Part1|centred|standard|stair1	0.7	2.2	1.6727	4.8143	120	120	1	7.833	1	0	2	270	112	158	2.9076	4.898	-999	-999	-999	-999	-999	-999	-999	-999
78	temp	1	Part1	centred	circle	2	1.9000000000000001	standard	staircase	2	stair2	Part1|centred|standard|stair2	1.8	1.8	0.0224	3.1639	120	120	1	7.664	1	0	2	277	112	165	2.4571	4.1398	-999	-999	-999	-999	-999	-999	-999	-999
79	temp	1	Part1	far_displaced	circle	2	1.6	standard	staircase	1	stair1	Part1|far_displaced|standard|stair1	0.7	2.1	1.5165	4.6581	120	120	1	6.883	1	0	2	274	109	165	3.1472	3.7302	-999	-999	-999	-999	-999	-999	-999	-999
80	temp	1	Part1	near_displaced	circle	2	1.9000000000000001	varying	staircase	1	stair1	Part1|near_displaced|varying|stair1	0.7	1.8	3.1778	0.0362	120	120	1	6.599	1	0	2	276	113	163	3.0665	3.8695	-999	-999	-999	-999	-999	-999	-999	-999
81	temp	1	Part1	far_displaced	circle	2	1.7000000000000002	standard	staircase	2	stair2	Part1|far_displaced|standard|stair2	1.8	2.0	4.7259	1.5844	120	120	1	6.482	1	0	2	305	120	185	2.6692	4.3021	-999	-999	-999	-999	-999	-999	-999	-999
82	temp	1	Part1	far_displaced	circle	2	1.6	varying	staircase	2	stair2	Part1|far_displaced|varying|stair2	1.8	2.1	4.5243	1.3827	120	120	1	6.433	1	0	2	280	114	166	2.2746	3.5552	-999	-999	-999	-999	-999	-999	-999	-999
83	temp	1	Part1	far_displaced	circle	2	1.6	standard	staircase	1	stair1	Part1|far_displaced|standard|stair1	0.7	2.1	1.0528	4.1944	120	120	1	6.783	1	0	3	274	101	173	2.1833	3.0831	4.3519	-999	-999	-999	-999	-999	-999	-999
84	temp	1	Part1	near_displaced	circle	2	2.0999999999999996	standard	staircase	2	stair2	Part1|near_displaced|standard|stair2	1.8	1.6000000000000003	3.7446	0.603	120	120	1	6.983	1	0	3	263	108	155	1.756	2.7859	4.0869	-999	-999	-999	-999	-999	-999	-999
85	temp	1	Part1	near_displaced	circle	2	2.1	varying	staircase	2	stair2	Part1|near_displaced|varying|stair2	1.8	1.6	2.9918	6.1333	120	120	1	6.716	1	0	2	296	108	188	3.1689	4.6447	-999	-999	-999	-999	-999	-999	-999	-999
86	temp	1	Part1	far_displaced	circle	2	1.7000000000000002	standard	staircase	2	stair2	Part1|far_displaced|standard|stair2	1.8	2.0	3.334	0.1924	120	120	1	6.616	1	0	3	271	112	159	1.885	2.9706	4.4768	-999	-999	-999	-999	-999	-999	-999
87	temp	1	Part1	near_displaced	circle	2	0.2	standard	attention_check	0	n/a	-999	-999	-999	5.3221	2.1805	120	120	1	6.283	1	0	2	316	117	199	2.8586	4.241	-999	-999	-999	-999	-999	-999	-999	-999
88	temp	1	Part1	near_displaced	circle	2	1.9000000000000001	varying	staircase	1	stair1	Part1|near_displaced|varying|stair1	0.7	1.8	5.9868	2.8452	120	120	1	6.85	1	0	2	292	115	177	3.015	4.4184	-999	-999	-999	-999	-999	-999	-999	-999
89	temp	1	Part1	near_displaced	circle	2	2.1	varying	staircase	2	stair2	Part1|near_displaced|varying|stair2	1.8	1.6	3.0182	6.1598	120	120	1	6.966	1	0	2	319	120	199	3.039	3.8435	-999	-999	-999	-999	-999	-999	-999	-999
90	temp	1	Part1	far_displaced	circle	2	1.7000000000000002	varying	staircase	1	stair1	Part1|far_displaced|varying|stair1	0.7	2.0	4.4349	1.2934	120	120	1	7.0	1	0	3	273	110	163	2.2062	3.4493	4.636	-999	-999	-999	-999	-999	-999	-999
91	temp	1	Part1	centred	circle	2	1.7000000000000002	standard	staircase	1	stair1	Part1|centred|standard|stair1	0.7	2.0	1.9422	5.0838	120	120	0	6.899	1	0	2	317	118	199	2.4184	4.0499	-999	-999	-999	-999	-999	-999	-999	-999
92	temp	1	Part1	far_displaced	circle	2	1.6	varying	staircase	2	stair2	Part1|far_displaced|varying|stair2	1.8	2.1	5.1182	1.9766	120	120	1	6.966	1	0	2	289	113	176	2.2623	3.5942	-999	-999	-999	-999	-999	-999	-999	-999
93	temp	1	Part1	centred	circle	2	1.9000000000000001	standard	staircase	2	stair2	Part1|centred|standard|stair2	1.8	1.8	1.0416	4.1832	120	120	1	6.7	1	0	3	319	120	199	1.8697	3.0025	3.6773	-999	-999	-999	-999	-999	-999	-999
94	temp	1	Part1	near_displaced	circle	2	1.9000000000000001	varying	staircase	1	stair1	Part1|near_displaced|varying|stair1	0.7	1.8	0.8399	3.9815	120	120	1	6.983	1	0	3	319	120	199	2.3086	2.8738	4.2983	-999	-999	-999	-999	-999	-999	-999
95	temp	1	Part1	far_displaced	circle	2	1.7000000000000002	varying	staircase	1	stair1	Part1|far_displaced|varying|stair1	0.7	2.0	0.3492	3.4908	120	120	1	7.033	1	0	2	297	120	177	3.1106	3.8099	-999	-999	-999	-999	-999	-999	-999	-999
96	temp	1	Part1	far_displaced	circle	2	1.7000000000000002	varying	staircase	2	stair2	Part1|far_displaced|varying|stair2	1.8	2.0	0.5182	3.6598	120	120	0	6.716	1	0	2	318	119	199	2.6721	4.5302	-999	-999	-999	-999	-999	-999	-999	-999
97	temp	1	Part1	far_displaced	circle	2	1.7000000000000002	varying	staircase	1	stair1	Part1|far_displaced|varying|stair1	0.7	2.0	0.9156	4.0572	120	120	1	7.0	1	0	3	318	119	199	1.7995	2.9789	3.6372	-999	-999	-999	-999	-999	-999	-999
98	temp	1	Part1	near_displaced	circle	2	0.2	standard	attention_check	0	n/a	-999	-999	-999	4.2324	1.0908	120	120	1	6.783	1	0	2	312	114	198	2.5291	3.829	-999	-999	-999	-999	-999	-999	-999	-999
99	temp	1	Part1	far_displaced	circle	2	1.6	standard	staircase	1	stair1	Part1|far_displaced|standard|stair1	0.7	2.1	6.0248	2.8832	120	120	1	6.983	1	0	2	289	119	170	3.1283	4.8723	-999	-999	-999	-999	-999	-999	-999	-999
