trialnum	 subject	 session	 part 	 condition  	 basicShape 	 numObjects	 speed	 motionRule	 trialKind	 staircaseIndex	 staircaseWithinCondition	 stairKey	 stairStartSpeed	 stairValue	 initialAngle	 initialOtherAngle	 cueFrames	 timingCheckFrames	 eyetrackingEnabled	 fixatnPeriodFrames	 trajectorySide	 trajectoryOffsetDeg	 ellipseRotationRad	 correct	 trialOutcome	 trialExcluded	 fixBreakFrame	 fixBreakDistanceDeg	 trialDurTotal	 numTargets	 whichIsTarget	 reversal_count	 timingBlips	 numLongFramesAfterCue	 reversal_0	 reversal_1	 reversal_2	 reversal_3	 reversal_4	 reversal_5	 reversal_6	 reversal_7	 reversal_8	 reversal_9
       0	 temp   	 a      	 Part2	 ellipse    	 ellipse    	          2	   0.7	 shape     	 practice 	              0	 n/a                     	 -999    	 -999           	 -999      	       5.0635	            1.9219	        89	                89	                  0	                 65	 center        	                 0.0	 -999              	 ok     	            0	 -999         	 -999.0       	               7.364	             1	          0	             3	              0	           0	                2.3286	     3.337 	 4.9629    	 -999      	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
       1	 temp   	 a      	 Part2	 diamond    	 diamond    	          2	   1.0	 shape     	 practice 	              0	 n/a                     	 -999    	 -999           	 -999      	       6.0502	            2.9086	        89	                89	                  0	                 64	 center        	                 0.0	 -999              	 ok     	            0	 -999         	 -999.0       	               5.427	             1	          0	             3	              0	           0	                2.5716	     3.3328	 4.6495    	 -999      	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
       2	 temp   	 a      	 Part2	 diamond    	 diamond    	          2	   0.7	 shape     	 practice 	              0	 n/a                     	 -999    	 -999           	 -999      	       1.0298	            4.1714	        89	                89	                  0	                 64	 center        	                 0.0	 -999              	 ok     	            0	 -999         	 -999.0       	               5.152	             1	          0	             3	              3	           3	                2.3885	     3.4506	 4.6516    	 -999      	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
       3	 temp   	 a      	 Part2	 sine_circle	 sine_circle	          2	   0.7	 shape     	 practice 	              0	 n/a                     	 -999    	 -999           	 -999      	       3.1393	            6.2809	        89	                89	                  0	                 77	 center        	                 0.0	 -999              	 ok     	            0	 -999         	 -999.0       	               5.118	             1	          0	             2	              0	           0	                2.4581	     3.9329	 -999      	 -999      	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
       4	 temp   	 a      	 Part2	 diamond    	 diamond    	          2	   0.5	 shape     	 practice 	              0	 n/a                     	 -999    	 -999           	 -999      	       4.5658	            1.4242	        89	                89	                  0	                 77	 center        	                 0.0	 -999              	 ok     	            0	 -999         	 -999.0       	               5.055	             1	          0	             3	              0	           0	                1.907 	     3.317 	 4.4021    	 -999      	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
