trialnum	subject	session	part	condition	basicShape	numObjects	speed	motionRule	trialKind	staircaseIndex	staircaseWithinCondition	stairKey	stairStartSpeed	stairValue	initialAngle	initialOtherAngle	cueFrames	timingCheckFrames	eyetrackingEnabled	fixatnPeriodFrames	trajectorySide	trajectoryOffsetDeg	ellipseRotationRad	correct	trialOutcome	trialExcluded	fixBreakFrame	fixBreakDistanceDeg	trialDurTotal	numTargets	whichIsTarget	reversal_count	timingBlips	numLongFramesAfterCue	reversal_0	reversal_1	reversal_2	reversal_3	reversal_4	reversal_5	reversal_6	reversal_7	reversal_8	reversal_9
0	temp	a	Part2	diamond	diamond	2	1.0	shape	practice	0	n/a	-999	-999	-999	4.7869	1.6453	89	89	0	72	center	0.0	-999	ok	0	-999	-999.0	5.109	1	0	2	1	0	2.8942	4.1673	-999	-999	-999	-999	-999	-999	-999	-999
1	temp	a	Part2	ellipse	ellipse	2	0.7	shape	practice	0	n/a	-999	-999	-999	5.7761	2.6345	89	89	0	66	center	0.0	-999	ok	0	-999	-999.0	4.971	1	0	2	0	0	1.9551	3.5477	-999	-999	-999	-999	-999	-999	-999	-999
2	temp	a	Part2	sine_circle	sine_circle	2	1.0	shape	practice	0	n/a	-999	-999	-999	4.028	0.8864	89	89	0	67	center	0.0	-999	ok	0	-999	-999.0	4.988	1	0	2	0	0	2.2924	4.0472	-999	-999	-999	-999	-999	-999	-999	-999
3	temp	a	Part2	ellipse	ellipse	2	1.0	shape	practice	0	n/a	-999	-999	-999	1.8425	4.9841	89	89	0	94	center	0.0	-999	ok	0	-999	-999.0	5.348	1	0	2	0	0	2.4853	3.9856	-999	-999	-999	-999	-999	-999	-999	-999
4	temp	a	Part2	diamond	diamond	2	0.7	shape	practice	0	n/a	-999	-999	-999	2.6092	5.7508	89	89	0	82	center	0.0	-999	ok	0	-999	-999.0	5.189	1	0	3	0	0	1.8468	3.1918	4.3049	-999	-999	-999	-999	-999	-999	-999
5	temp	a	Part2	sine_circle	sine_circle	2	0.5	shape	practice	0	n/a	-999	-999	-999	2.337	5.4786	89	89	0	87	center	0.0	-999	ok	0	-999	-999.0	5.255	1	0	2	0	0	2.2099	3.5491	-999	-999	-999	-999	-999	-999	-999	-999
6	temp	a	Part2	diamond	diamond	2	0.5	shape	practice	0	n/a	-999	-999	-999	2.6031	5.7447	89	89	0	65	center	0.0	-999	ok	0	-999	-999.0	4.961	1	0	4	0	0	1.7578	2.6348	3.3799	4.5742	-999	-999	-999	-999	-999	-999
7	temp	a	Part2	sine_circle	sine_circle	2	0.7	shape	practice	0	n/a	-999	-999	-999	4.7823	1.6407	89	89	0	65	center	0.0	-999	ok	0	-999	-999.0	4.962	1	0	2	0	0	2.6075	4.5317	-999	-999	-999	-999	-999	-999	-999	-999
8	temp	a	Part2	ellipse	ellipse	2	0.5	shape	practice	0	n/a	-999	-999	-999	5.9159	2.7743	89	89	0	62	center	0.0	-999	ok	0	-999	-999.0	4.921	1	0	3	0	0	2.24	2.875	4.3573	-999	-999	-999	-999	-999	-999	-999
9	temp	a	Part2	ellipse	ellipse	2	0.7	shape	staircase	1	stair1	Part2|ellipse|stair1	0.7	-0.7	3.3636	0.222	89	89	0	85	center	0.0	-999	ok	0	-999	-999.0	5.346	1	0	2	4	4	2.3169	3.7223	-999	-999	-999	-999	-999	-999	-999	-999
10	temp	a	Part2	sine_circle	sine_circle	2	0.7	shape	staircase	1	stair1	Part2|sine_circle|stair1	0.7	-0.7	3.1907	0.0491	89	89	0	63	center	0.0	-999	ok	0	-999	-999.0	5.036	1	0	2	0	0	3.0849	3.7283	-999	-999	-999	-999	-999	-999	-999	-999
11	temp	a	Part2	diamond	diamond	2	0.7	shape	staircase	1	stair1	Part2|diamond|stair1	0.7	-0.7	5.461	2.3194	89	89	0	83	center	0.0	-999	ok	0	-999	-999.0	5.317	1	0	2	2	1	3.1725	4.3222	-999	-999	-999	-999	-999	-999	-999	-999
12	temp	a	Part2	diamond	diamond	2	1.5	shape	staircase	2	stair2	Part2|diamond|stair2	1.5	-1.5	2.8221	5.9637	89	89	0	75	center	0.0	-999	ok	0	-999	-999.0	5.284	1	0	3	2	2	2.2551	3.4561	4.3107	-999	-999	-999	-999	-999	-999	-999
13	temp	a	Part2	sine_circle	sine_circle	2	1.5	shape	staircase	2	stair2	Part2|sine_circle|stair2	1.5	-1.5	0.6433	3.7849	89	89	0	65	center	0.0	-999	ok	0	-999	-999.0	5.115	1	0	3	2	2	2.2653	3.0651	4.7154	-999	-999	-999	-999	-999	-999	-999
14	temp	a	Part2	ellipse	ellipse	2	1.5	shape	staircase	2	stair2	Part2|ellipse|stair2	1.5	-1.5	5.3306	2.1891	89	89	0	83	center	0.0	-999	ok	0	-999	-999.0	5.683	1	0	4	1	0	1.7657	2.4985	3.0576	4.4953	-999	-999	-999	-999	-999	-999
15	temp	a	Part2	sine_circle	sine_circle	2	0.7	shape	staircase	1	stair1	Part2|sine_circle|stair1	0.7	-0.7	4.1475	1.0059	89	89	0	96	center	0.0	-999	ok	0	-999	-999.0	5.533	1	0	2	3	0	3.1222	4.0548	-999	-999	-999	-999	-999	-999	-999	-999
16	temp	a	Part2	diamond	diamond	2	0.7	shape	staircase	1	stair1	Part2|diamond|stair1	0.7	-0.7	1.6385	4.7801	89	89	0	87	center	0.0	-999	ok	0	-999	-999.0	5.416	1	0	3	1	0	1.8508	3.4734	4.0994	-999	-999	-999	-999	-999	-999	-999
17	temp	a	Part2	ellipse	ellipse	2	0.7	shape	staircase	1	stair1	Part2|ellipse|stair1	0.7	-0.7	1.203	4.3446	89	89	0	94	center	0.0	-999	ok	0	-999	-999.0	5.533	1	0	3	0	0	2.7228	3.325	4.6751	-999	-999	-999	-999	-999	-999	-999
18	temp	a	Part2	ellipse	ellipse	2	1.5	shape	staircase	2	stair2	Part2|ellipse|stair2	1.5	-1.5	2.0135	5.1551	89	89	0	74	center	0.0	-999	ok	0	-999	-999.0	5.283	1	0	3	2	1	1.9407	2.7863	4.2689	-999	-999	-999	-999	-999	-999	-999
19	temp	a	Part2	sine_circle	sine_circle	2	1.5	shape	staircase	2	stair2	Part2|sine_circle|stair2	1.5	-1.5	6.2529	3.1113	89	89	0	90	center	0.0	-999	ok	0	-999	-999.0	5.5	1	0	3	1	1	2.1513	3.1183	3.7839	-999	-999	-999	-999	-999	-999	-999
20	temp	a	Part2	sine_circle	sine_circle	2	0.2	shape	attention_check	0	n/a	-999	-999	-999	2.7826	5.9242	89	89	0	81	center	0.0	-999	ok	0	-999	-999.0	5.497	1	0	2	4	4	2.3629	3.5026	-999	-999	-999	-999	-999	-999	-999	-999
21	temp	a	Part2	diamond	diamond	2	1.5	shape	staircase	2	stair2	Part2|diamond|stair2	1.5	-1.5	1.3227	4.4643	89	89	0	96	center	0.0	-999	ok	0	-999	-999.0	5.583	1	0	3	1	1	1.7729	3.2512	4.7406	-999	-999	-999	-999	-999	-999	-999
22	temp	a	Part2	ellipse	ellipse	2	0.7	shape	staircase	1	stair1	Part2|ellipse|stair1	0.7	-0.7	3.3712	0.2296	89	89	0	71	center	0.0	-999	ok	0	-999	-999.0	5.3	1	0	2	3	3	1.9302	3.8519	-999	-999	-999	-999	-999	-999	-999	-999
23	temp	a	Part2	sine_circle	sine_circle	2	0.7	shape	staircase	1	stair1	Part2|sine_circle|stair1	0.7	-0.7	2.0178	5.1594	89	89	0	70	center	0.0	-999	ok	0	-999	-999.0	5.249	1	0	2	0	0	3.1373	4.0988	-999	-999	-999	-999	-999	-999	-999	-999
24	temp	a	Part2	diamond	diamond	2	0.7	shape	staircase	1	stair1	Part2|diamond|stair1	0.7	-0.7	3.7204	0.5788	89	89	0	87	center	0.0	-999	ok	0	-999	-999.0	5.483	1	0	3	0	0	1.9575	3.2044	4.8319	-999	-999	-999	-999	-999	-999	-999
25	temp	a	Part2	ellipse	ellipse	2	1.5	shape	staircase	2	stair2	Part2|ellipse|stair2	1.5	-1.5	3.1916	0.05	89	89	0	85	center	0.0	-999	ok	0	-999	-999.0	5.5	1	0	2	1	0	3.1574	4.801	-999	-999	-999	-999	-999	-999	-999	-999
26	temp	a	Part2	diamond	diamond	2	1.5	shape	staircase	2	stair2	Part2|diamond|stair2	1.5	-1.5	5.2006	2.059	89	89	0	91	center	0.0	-999	ok	0	-999	-999.0	5.6	1	0	2	2	2	2.6038	3.9194	-999	-999	-999	-999	-999	-999	-999	-999
27	temp	a	Part2	sine_circle	sine_circle	2	1.5	shape	staircase	2	stair2	Part2|sine_circle|stair2	1.5	-1.5	2.0426	5.1842	89	89	0	71	center	0.0	-999	ok	0	-999	-999.0	5.333	1	0	2	2	1	2.7439	4.0516	-999	-999	-999	-999	-999	-999	-999	-999
28	temp	a	Part2	sine_circle	sine_circle	2	1.0	shape	staircase	1	stair1	Part2|sine_circle|stair1	0.7	-1.0	3.2218	0.0802	89	89	0	69	center	0.0	-999	ok	0	-999	-999.0	5.283	1	0	3	0	0	2.8839	3.4145	4.1472	-999	-999	-999	-999	-999	-999	-999
29	temp	a	Part2	diamond	diamond	2	1.0	shape	staircase	1	stair1	Part2|diamond|stair1	0.7	-1.0	0.9642	4.1058	89	89	0	86	center	0.0	-999	ok	0	-999	-999.0	5.516	1	0	3	0	0	1.9238	2.6132	4.3755	-999	-999	-999	-999	-999	-999	-999
30	temp	a	Part2	sine_circle	sine_circle	2	0.2	shape	attention_check	0	n/a	-999	-999	-999	4.6065	1.4649	89	89	0	72	center	0.0	-999	ok	0	-999	-999.0	5.35	1	0	2	2	2	3.0303	3.6662	-999	-999	-999	-999	-999	-999	-999	-999
31	temp	a	Part2	ellipse	ellipse	2	1.0	shape	staircase	1	stair1	Part2|ellipse|stair1	0.7	-1.0	4.9058	1.7642	89	89	0	94	center	0.0	-999	ok	0	-999	-999.0	5.665	1	0	2	1	1	3.0778	4.3642	-999	-999	-999	-999	-999	-999	-999	-999
32	temp	a	Part2	ellipse	ellipse	2	1.8	shape	staircase	2	stair2	Part2|ellipse|stair2	1.5	-1.8	3.0632	6.2048	89	89	0	95	center	0.0	-999	ok	0	-999	-999.0	5.683	1	0	2	1	0	2.8741	4.7385	-999	-999	-999	-999	-999	-999	-999	-999
33	temp	a	Part2	sine_circle	sine_circle	2	1.8	shape	staircase	2	stair2	Part2|sine_circle|stair2	1.5	-1.8	5.8547	2.7131	89	89	0	83	center	0.0	-999	ok	0	-999	-999.0	5.566	1	0	2	3	3	3.046	3.9627	-999	-999	-999	-999	-999	-999	-999	-999
34	temp	a	Part2	diamond	diamond	2	1.8	shape	staircase	2	stair2	Part2|diamond|stair2	1.5	-1.8	3.9555	0.8139	89	89	0	80	center	0.0	-999	ok	0	-999	-999.0	5.599	1	0	2	1	1	2.8293	3.7834	-999	-999	-999	-999	-999	-999	-999	-999
35	temp	a	Part2	diamond	diamond	2	1.0	shape	staircase	1	stair1	Part2|diamond|stair1	0.7	-1.0	4.2517	1.1101	89	89	0	94	center	0.0	-999	ok	0	-999	-999.0	5.716	1	0	2	2	2	2.9092	4.7258	-999	-999	-999	-999	-999	-999	-999	-999
36	temp	a	Part2	sine_circle	sine_circle	2	1.0	shape	staircase	1	stair1	Part2|sine_circle|stair1	0.7	-1.0	4.2816	1.14	89	89	0	96	center	0.0	-999	ok	0	-999	-999.0	5.733	1	0	3	0	0	2.4834	3.1102	4.237	-999	-999	-999	-999	-999	-999	-999
37	temp	a	Part2	ellipse	ellipse	2	1.0	shape	staircase	1	stair1	Part2|ellipse|stair1	0.7	-1.0	2.02	5.1616	89	89	0	85	center	0.0	-999	ok	0	-999	-999.0	5.6	1	0	2	0	0	1.8208	3.6146	-999	-999	-999	-999	-999	-999	-999	-999
38	temp	a	Part2	ellipse	ellipse	2	1.8	shape	staircase	2	stair2	Part2|ellipse|stair2	1.5	-1.8	0.0237	3.1653	89	89	0	76	center	0.0	-999	ok	0	-999	-999.0	5.5	1	0	3	1	0	2.3753	3.2138	3.9817	-999	-999	-999	-999	-999	-999	-999
39	temp	a	Part2	sine_circle	sine_circle	2	1.8	shape	staircase	2	stair2	Part2|sine_circle|stair2	1.5	-1.8	0.5847	3.7263	89	89	0	87	center	0.0	-999	ok	0	-999	-999.0	5.633	1	0	2	0	0	1.9499	3.811	-999	-999	-999	-999	-999	-999	-999	-999
40	temp	a	Part2	diamond	diamond	2	1.8	shape	staircase	2	stair2	Part2|diamond|stair2	1.5	-1.8	4.8758	1.7343	89	89	0	76	center	0.0	-999	ok	0	-999	-999.0	5.5	1	0	4	0	0	1.9296	2.5981	3.1573	4.9455	-999	-999	-999	-999	-999	-999
41	temp	a	Part2	sine_circle	sine_circle	2	0.2	shape	attention_check	0	n/a	-999	-999	-999	4.6811	1.5395	89	89	0	65	center	0.0	-999	ok	0	-999	-999.0	5.366	1	0	2	2	2	2.6987	3.961	-999	-999	-999	-999	-999	-999	-999	-999
42	temp	a	Part2	sine_circle	sine_circle	2	1.0	shape	staircase	1	stair1	Part2|sine_circle|stair1	0.7	-1.0	0.9297	4.0713	89	89	0	63	center	0.0	-999	ok	0	-999	-999.0	5.449	1	0	3	3	3	2.0484	2.9186	4.4359	-999	-999	-999	-999	-999	-999	-999
43	temp	a	Part2	diamond	diamond	2	1.0	shape	staircase	1	stair1	Part2|diamond|stair1	0.7	-1.0	5.3297	2.1881	89	89	0	86	center	0.0	-999	ok	0	-999	-999.0	5.699	1	0	2	2	2	3.0305	4.5142	-999	-999	-999	-999	-999	-999	-999	-999
44	temp	a	Part2	ellipse	ellipse	2	1.0	shape	staircase	1	stair1	Part2|ellipse|stair1	0.7	-1.0	0.0097	3.1513	89	89	0	80	center	0.0	-999	ok	0	-999	-999.0	5.597	1	0	2	0	0	3.066	3.9604	-999	-999	-999	-999	-999	-999	-999	-999
45	temp	a	Part2	ellipse	ellipse	2	1.8	shape	staircase	2	stair2	Part2|ellipse|stair2	1.5	-1.8	2.502	5.6436	89	89	0	72	center	0.0	-999	ok	0	-999	-999.0	5.516	1	0	2	0	0	2.8053	4.5999	-999	-999	-999	-999	-999	-999	-999	-999
46	temp	a	Part2	diamond	diamond	2	1.8	shape	staircase	2	stair2	Part2|diamond|stair2	1.5	-1.8	0.8752	4.0168	89	89	0	84	center	0.0	-999	ok	0	-999	-999.0	5.666	1	0	3	0	0	2.7578	3.4256	4.5621	-999	-999	-999	-999	-999	-999	-999
47	temp	a	Part2	sine_circle	sine_circle	2	1.8	shape	staircase	2	stair2	Part2|sine_circle|stair2	1.5	-1.8	6.0772	2.9356	89	89	0	88	center	0.0	-999	ok	0	-999	-999.0	5.817	1	0	3	0	0	2.3803	3.3203	4.3069	-999	-999	-999	-999	-999	-999	-999
48	temp	a	Part2	sine_circle	sine_circle	2	1.3	shape	staircase	1	stair1	Part2|sine_circle|stair1	0.7	-1.3	0.602	3.7436	89	89	0	71	center	0.0	-999	ok	0	-999	-999.0	5.516	1	0	3	0	0	2.3225	2.9761	4.777	-999	-999	-999	-999	-999	-999	-999
49	temp	a	Part2	diamond	diamond	2	1.3	shape	staircase	1	stair1	Part2|diamond|stair1	0.7	-1.3	5.7574	2.6158	89	89	0	83	center	0.0	-999	ok	0	-999	-999.0	5.7	1	0	2	2	2	3.0939	4.9531	-999	-999	-999	-999	-999	-999	-999	-999
50	temp	a	Part2	ellipse	ellipse	2	1.3	shape	staircase	1	stair1	Part2|ellipse|stair1	0.7	-1.3	6.212	3.0704	89	89	0	72	center	0.0	-999	ok	0	-999	-999.0	5.566	1	0	2	1	1	3.0722	3.9036	-999	-999	-999	-999	-999	-999	-999	-999
51	temp	a	Part2	ellipse	ellipse	2	2.1	shape	staircase	2	stair2	Part2|ellipse|stair2	1.5	-2.1	2.0185	5.1601	89	89	0	61	center	0.0	-999	ok	0	-999	-999.0	5.416	1	0	2	3	0	3.0743	4.3289	-999	-999	-999	-999	-999	-999	-999	-999
52	temp	a	Part2	diamond	diamond	2	0.2	shape	attention_check	0	n/a	-999	-999	-999	1.7715	4.9131	89	89	0	93	center	0.0	-999	ok	0	-999	-999.0	5.85	1	0	2	0	0	2.7624	3.7174	-999	-999	-999	-999	-999	-999	-999	-999
53	temp	a	Part2	sine_circle	sine_circle	2	2.1	shape	staircase	2	stair2	Part2|sine_circle|stair2	1.5	-2.1	5.3818	2.2403	89	89	0	91	center	0.0	-999	ok	0	-999	-999.0	5.85	1	0	2	2	1	2.692	3.7642	-999	-999	-999	-999	-999	-999	-999	-999
54	temp	a	Part2	diamond	diamond	2	2.1	shape	staircase	2	stair2	Part2|diamond|stair2	1.5	-2.1	3.4314	0.2898	89	89	0	78	center	0.0	-999	ok	0	-999	-999.0	5.699	1	0	2	1	1	3.1343	3.9706	-999	-999	-999	-999	-999	-999	-999	-999
55	temp	a	Part2	diamond	diamond	2	1.3	shape	staircase	1	stair1	Part2|diamond|stair1	0.7	-1.3	0.3336	3.4752	89	89	0	68	center	0.0	-999	ok	0	-999	-999.0	5.566	1	0	3	2	1	1.7912	2.5509	4.0344	-999	-999	-999	-999	-999	-999	-999
56	temp	a	Part2	ellipse	ellipse	2	1.3	shape	staircase	1	stair1	Part2|ellipse|stair1	0.7	-1.3	4.9272	1.7856	89	89	0	73	center	0.0	-999	ok	0	-999	-999.0	5.616	1	0	3	0	0	1.7819	2.4652	3.6048	-999	-999	-999	-999	-999	-999	-999
