trialnum	subject	session	part	condition	basicShape	numObjects	speed	motionRule	trialKind	staircaseIndex	staircaseWithinCondition	stairKey	stairStartSpeed	stairValue	initialAngle	initialOtherAngle	cueFrames	timingCheckFrames	correct	trialDurTotal	numTargets	whichIsTarget	reversal_count	timingBlips	numLongFramesAfterFixation	numLongFramesAfterCue	reversal_0	reversal_1	reversal_2	reversal_3	reversal_4	reversal_5	reversal_6	reversal_7	reversal_8	reversal_9
15	temp	1	Part1	centred	circle	2	1.5	standard	staircase	2	stair2	Part1|centred|standard|stair2	1.5	1.5	6.2175	3.0759	120	120	1	5.749	1	0	2	294	120	174	2.8699	3.5808	-999	-999	-999	-999	-999	-999	-999	-999
16	temp	1	Part1	near_displaced	circle	2	1.5	standard	staircase	2	stair2	Part1|near_displaced|standard|stair2	1.5	1.5	1.7446	4.8862	120	120	1	8.65	1	0	2	319	120	199	2.3641	4.1841	-999	-999	-999	-999	-999	-999	-999	-999
17	temp	1	Part1	centred	circle	2	0.7	standard	staircase	1	stair1	Part1|centred|standard|stair1	0.7	0.7	4.4065	1.2649	120	120	1	8.183	1	0	2	318	120	198	1.7432	3.7349	-999	-999	-999	-999	-999	-999	-999	-999
18	temp	1	Part1	near_displaced	circle	2	1.5	varying	staircase	2	stair2	Part1|near_displaced|varying|stair2	1.5	1.5	4.8056	1.664	120	120	0	6.416	1	0	2	286	120	166	2.4422	4.0002	-999	-999	-999	-999	-999	-999	-999	-999
19	temp	1	Part1	near_displaced	circle	2	0.7	varying	staircase	1	stair1	Part1|near_displaced|varying|stair1	0.7	0.7	4.2025	1.0609	120	120	0	14.533	1	0	2	279	116	163	2.5158	3.9645	-999	-999	-999	-999	-999	-999	-999	-999
20	temp	1	Part1	centred	circle	2	1.5	standard	staircase	2	stair2	Part1|centred|standard|stair2	1.5	1.5	2.1877	5.3293	120	120	0	14.499	1	0	3	263	102	161	2.4213	3.3429	4.1777	-999	-999	-999	-999	-999	-999	-999
21	temp	1	Part1	far_displaced	circle	2	0.2	standard	attention_check	0	n/a	-999	-999	-999	6.2328	3.0912	120	120	0	14.532	1	0	3	317	120	197	2.1847	3.2681	4.2665	-999	-999	-999	-999	-999	-999	-999
22	temp	1	Part1	far_displaced	circle	2	1.5	varying	staircase	2	stair2	Part1|far_displaced|varying|stair2	1.5	1.5	4.2048	1.0632	120	120	1	6.149	1	0	2	318	120	198	3.1224	5.0308	-999	-999	-999	-999	-999	-999	-999	-999
23	temp	1	Part1	near_displaced	circle	2	1.8	varying	staircase	2	stair2	Part1|near_displaced|varying|stair2	1.5	1.8	2.5397	5.6813	120	120	1	6.483	1	0	2	280	115	165	3.046	4.8295	-999	-999	-999	-999	-999	-999	-999	-999
24	temp	1	Part1	far_displaced	circle	2	1.5	standard	staircase	2	stair2	Part1|far_displaced|standard|stair2	1.5	1.5	5.9107	2.7691	120	120	0	6.55	1	0	3	318	119	199	2.0743	3.2485	4.7479	-999	-999	-999	-999	-999	-999	-999
25	temp	1	Part1	centred	circle	2	0.7	standard	staircase	1	stair1	Part1|centred|standard|stair1	0.7	0.7	4.9507	1.8091	120	120	1	6.216	1	0	2	313	117	196	2.5256	4.3592	-999	-999	-999	-999	-999	-999	-999	-999
26	temp	1	Part1	near_displaced	circle	2	1.0	varying	staircase	1	stair1	Part1|near_displaced|varying|stair1	0.7	1.0	2.979	6.1206	120	120	0	5.883	1	0	2	315	120	195	2.4977	4.0372	-999	-999	-999	-999	-999	-999	-999	-999
27	temp	1	Part1	near_displaced	circle	2	1.8	varying	staircase	2	stair2	Part1|near_displaced|varying|stair2	1.5	1.8	4.113	0.9714	120	120	0	6.699	1	0	2	317	119	198	3.1422	4.7862	-999	-999	-999	-999	-999	-999	-999	-999
28	temp	1	Part1	near_displaced	circle	2	1.3	varying	staircase	1	stair1	Part1|near_displaced|varying|stair1	0.7	1.3	4.6156	1.474	120	120	1	6.915	1	0	3	316	119	197	2.1778	3.2313	5.0877	-999	-999	-999	-999	-999	-999	-999
29	temp	1	Part1	far_displaced	circle	2	0.7	standard	staircase	1	stair1	Part1|far_displaced|standard|stair1	0.7	0.7	2.4429	5.5844	120	120	0	5.65	1	0	3	263	103	160	2.7497	3.469	4.656	-999	-999	-999	-999	-999	-999	-999
30	temp	1	Part1	near_displaced	circle	2	2.1	varying	staircase	2	stair2	Part1|near_displaced|varying|stair2	1.5	2.1	3.2309	0.0893	120	120	0	5.998	1	0	2	318	120	198	2.8835	4.2743	-999	-999	-999	-999	-999	-999	-999	-999
31	temp	1	Part1	centred	circle	2	0.2	standard	attention_check	0	n/a	-999	-999	-999	1.3056	4.4472	120	120	1	5.533	1	0	2	316	118	198	2.047	3.7033	-999	-999	-999	-999	-999	-999	-999	-999
32	temp	1	Part1	far_displaced	circle	2	0.7	varying	staircase	1	stair1	Part1|far_displaced|varying|stair1	0.7	0.7	0.8388	3.9804	120	120	0	5.783	1	0	2	292	120	172	1.9891	3.5558	-999	-999	-999	-999	-999	-999	-999	-999
33	temp	1	Part1	far_displaced	circle	2	1.5	varying	staircase	2	stair2	Part1|far_displaced|varying|stair2	1.5	1.5	4.8225	1.6809	120	120	1	5.783	1	0	2	318	119	199	2.7642	4.3733	-999	-999	-999	-999	-999	-999	-999	-999
34	temp	1	Part1	near_displaced	circle	2	0.7	standard	staircase	1	stair1	Part1|near_displaced|standard|stair1	0.7	0.7	3.1002	6.2418	120	120	1	5.8	1	0	3	318	120	198	1.9358	3.3873	4.8267	-999	-999	-999	-999	-999	-999	-999
35	temp	1	Part1	centred	circle	2	1.8	standard	staircase	2	stair2	Part1|centred|standard|stair2	1.5	1.8	5.7279	2.5863	120	120	1	6.248	1	0	2	319	120	199	2.6481	4.5411	-999	-999	-999	-999	-999	-999	-999	-999
36	temp	1	Part1	far_displaced	circle	2	1.0	varying	staircase	1	stair1	Part1|far_displaced|varying|stair1	0.7	1.0	2.7676	5.9092	120	120	0	5.833	1	0	2	288	118	170	2.6089	3.9814	-999	-999	-999	-999	-999	-999	-999	-999
37	temp	1	Part1	near_displaced	circle	2	1.3	varying	staircase	1	stair1	Part1|near_displaced|varying|stair1	0.7	1.3	0.2714	3.413	120	120	1	7.333	1	0	2	262	99	163	2.9452	4.8878	-999	-999	-999	-999	-999	-999	-999	-999
