trialnum	 subject	 session	 part 	 condition  	 basicShape 	 numObjects	 speed             	 motionRule	 trialKind      	 staircaseIndex	 staircaseWithinCondition	 stairKey                	 stairStartSpeed	 stairValue         	 initialAngle	 initialOtherAngle	 cueFrames	 timingCheckFrames	 eyetrackingEnabled	 fixatnPeriodFrames	 trajectorySide	 trajectoryOffsetDeg	 ellipseRotationRad	 correct	 trialOutcome	 trialExcluded	 fixBreakFrame	 fixBreakDistanceDeg	 trialDurTotal	 numTargets	 whichIsTarget	 reversal_count	 timingBlips	 numLongFramesAfterCue	 reversal_0	 reversal_1	 reversal_2	 reversal_3	 reversal_4	 reversal_5	 reversal_6	 reversal_7	 reversal_8	 reversal_9
       0	 temp   	 a      	 Part2	 sine_circle	 sine_circle	          2	 0.7               	 shape     	 practice       	              0	 n/a                     	 -999                    	 -999           	 -999               	       5.0879	            1.9463	        89	                89	                  0	                 67	 center        	                 0.0	 -999              	 ok     	            0	 -999         	 -999.0       	               5.052	             1	          0	             2	              2	           0	                3.0938	     3.9667	 -999      	 -999      	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
       1	 temp   	 a      	 Part2	 ellipse    	 ellipse    	          2	 0.7               	 shape     	 practice       	              0	 n/a                     	 -999                    	 -999           	 -999               	       5.4128	            2.2712	        89	                89	                  0	                 87	 center        	                 0.0	 -999              	 ok     	            0	 -999         	 -999.0       	               5.28 	             1	          0	             2	              2	           0	                2.106 	     3.6339	 -999      	 -999      	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
       2	 temp   	 a      	 Part2	 sine_circle	 sine_circle	          2	 0.5               	 shape     	 practice       	              0	 n/a                     	 -999                    	 -999           	 -999               	       4.3664	            1.2248	        89	                89	                  0	                 68	 center        	                 0.0	 -999              	 ok     	            0	 -999         	 -999.0       	               5.027	             1	          0	             2	              0	           0	                1.8342	     3.6718	 -999      	 -999      	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
       3	 temp   	 a      	 Part2	 ellipse    	 ellipse    	          2	 1.0               	 shape     	 practice       	              0	 n/a                     	 -999                    	 -999           	 -999               	       2.4637	            5.6052	        89	                89	                  0	                 76	 center        	                 0.0	 -999              	 ok     	            0	 -999         	 -999.0       	               5.122	             1	          0	             3	              2	           2	                2.3733	     3.0125	 4.6678    	 -999      	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
       4	 temp   	 a      	 Part2	 diamond    	 diamond    	          2	 1.0               	 shape     	 practice       	              0	 n/a                     	 -999                    	 -999           	 -999               	       6.23  	            3.0884	        89	                89	                  0	                 76	 center        	                 0.0	 -999              	 ok     	            0	 -999         	 -999.0       	               5.107	             1	          0	             2	              0	           0	                2.0726	     3.5248	 -999      	 -999      	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
       5	 temp   	 a      	 Part2	 ellipse    	 ellipse    	          2	 0.5               	 shape     	 practice       	              0	 n/a                     	 -999                    	 -999           	 -999               	       3.5593	            0.4177	        89	                89	                  0	                 82	 center        	                 0.0	 -999              	 ok     	            0	 -999         	 -999.0       	               5.295	             1	          0	             4	              8	           8	                1.7958	     2.4935	 3.2601    	 4.3824    	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
       6	 temp   	 a      	 Part2	 diamond    	 diamond    	          2	 0.7               	 shape     	 practice       	              0	 n/a                     	 -999                    	 -999           	 -999               	       4.5893	            1.4477	        89	                89	                  0	                 68	 center        	                 0.0	 -999              	 ok     	            0	 -999         	 -999.0       	               5.001	             1	          0	             2	              0	           0	                3.0641	     4.7233	 -999      	 -999      	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
       7	 temp   	 a      	 Part2	 sine_circle	 sine_circle	          2	 1.0               	 shape     	 practice       	              0	 n/a                     	 -999                    	 -999           	 -999               	       4.1448	            1.0032	        89	                89	                  0	                 81	 center        	                 0.0	 -999              	 ok     	            0	 -999         	 -999.0       	               5.175	             1	          0	             2	              0	           0	                2.0154	     3.9817	 -999      	 -999      	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
       8	 temp   	 a      	 Part2	 diamond    	 diamond    	          2	 0.5               	 shape     	 practice       	              0	 n/a                     	 -999                    	 -999           	 -999               	       3.0963	            6.2379	        89	                89	                  0	                 91	 center        	                 0.0	 -999              	 ok     	            0	 -999         	 -999.0       	               5.375	             1	          0	             3	              2	           2	                2.4412	     2.9861	 4.0108    	 -999      	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
       9	 temp   	 a      	 Part2	 ellipse    	 ellipse    	          2	 0.7               	 shape     	 staircase      	              1	 stair1                  	 Part2|ellipse|stair1    	 0.7            	 -0.7               	       2.2314	            5.373 	        89	                89	                  0	                 61	 center        	                 0.0	 -999              	 ok     	            0	 -999         	 -999.0       	               5.016	             1	          0	             2	              2	           2	                2.697 	     4.0935	 -999      	 -999      	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
      10	 temp   	 a      	 Part2	 diamond    	 diamond    	          2	 0.7               	 shape     	 staircase      	              1	 stair1                  	 Part2|diamond|stair1    	 0.7            	 -0.7               	       4.154 	            1.0124	        89	                89	                  0	                 65	 center        	                 0.0	 -999              	 ok     	            0	 -999         	 -999.0       	               5.066	             1	          0	             2	              0	           0	                2.7286	     4.1162	 -999      	 -999      	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
      11	 temp   	 a      	 Part2	 sine_circle	 sine_circle	          2	 0.7               	 shape     	 staircase      	              1	 stair1                  	 Part2|sine_circle|stair1	 0.7            	 -0.7               	       0.141 	            3.2826	        89	                89	                  0	                 94	 center        	                 0.0	 -999              	 ok     	            0	 -999         	 -999.0       	               5.533	             1	          0	             3	              2	           1	                2.4679	     3.1147	 3.806     	 -999      	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
      12	 temp   	 a      	 Part2	 diamond    	 diamond    	          2	 1.5               	 shape     	 staircase      	              2	 stair2                  	 Part2|diamond|stair2    	 1.5            	 -1.5               	       3.1086	            6.2502	        89	                89	                  0	                 82	 center        	                 0.0	 -999              	 ok     	            0	 -999         	 -999.0       	               5.316	             1	          0	             3	              1	           0	                2.7602	     3.287 	 4.3561    	 -999      	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
      13	 temp   	 a      	 Part2	 ellipse    	 ellipse    	          2	 1.5               	 shape     	 staircase      	              2	 stair2                  	 Part2|ellipse|stair2    	 1.5            	 -1.5               	       3.4304	            0.2889	        89	                89	                  0	                 70	 center        	                 0.0	 -999              	 ok     	            0	 -999         	 -999.0       	               5.166	             1	          0	             3	              2	           1	                1.7805	     2.6905	 3.5698    	 -999      	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
      14	 temp   	 a      	 Part2	 sine_circle	 sine_circle	          2	 1.5               	 shape     	 staircase      	              2	 stair2                  	 Part2|sine_circle|stair2	 1.5            	 -1.5               	       4.6455	            1.5039	        89	                89	                  0	                 94	 center        	                 0.0	 -999              	 ok     	            0	 -999         	 -999.0       	               5.699	             1	          0	             3	              0	           0	                1.9248	     2.5802	 3.7431    	 -999      	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
